CODOPER;NUMTAR;DOCFEC;DOCSER;DOCNUM;DESCOP;HFACT;HREAL;DTOOBR;CODMOD;PORIMP;PORREC;PRETAR;LINOBRA;MARCA
101;01;27/01/1999;99;000014;DESMONTAR AGUILON, COLOCACION DE MAZAS A PALA Y MONTAJE DEL MISMO EN TRACTOR.;20;20;0;01;16;4;19,8334;005;S
800;01;19/01/1999;99;000015;DESPLAZAMIENTO PARA REVISION DE MAQUINA ;8;11;0;01;16;4;18,03036;005;S
800;01;29/01/1999;99;000016;DESPLAZAMIENTO A CANATERA PARA DESMONTAR GRUPO Y TRASLADO AL  TALLER PARA SU REPARACION, Y MONTAJE DE GRUPO EN MAQUINA.;16,5;29,48;0;01;16;4;19,8334;005;S
801;01;29/01/1999;99;000016;DESPLAZAMIENTOS A FINANZAUTO PARA GESTION DE PIEZAS Y RECOGIDAS DE LAS MISMAS;5,5;0;0;01;16;4;18,03036;010;S
101;02;29/01/1999;99;000016;DESMONTAR GRUPO, RECTIFICADO DE PLACA DE CORONA SOLAR Y MONTAJE DE PIEZAS NUEVAS.;3;4;0;01;16;4;19,8334;005;S
800;01;15/01/1999;99;000017;DESPLAZAMIENTO A CORDOVA PARA SU REVISION;5;5;0;01;16;4;18,03036;005;S
101;01;07/01/1999;99;000018;SOLDADURA DE DEPOSITO DEGASOIL Y RACORES;1;0,97;0;01;16;4;19,8334;005;S
101;01;05/02/1999;99;000021;COLOCACION DE VIDALBA , CONSTRUCCION DE LATIGUILLOS NUEVOS Y MONTAJE DE LOS MISMO EN MAQUINA    ;8;8;0;01;16;4;19,8334;005;S
101;01;03/02/1999;99;000023;COLOCACION DE BULON YTORNILLOS NUEVOS;3;2,98;0;01;16;4;19,8334;005;S
800;01;29/01/1999;99;000024;DESPLAZAMIENTO A FABRICA DESMONTAR GRUPO Y TUBOS HIDRAULICOS DE ELEVACION PARA SU REPARACION EN TALLER, DESPLAZAMIENTO A FABRICA Y COLOCACION EN MAQUINA.;34;32,5;0;01;16;4;23,31927;005;S
101;01;29/01/1999;99;000024;;0;28,5;0;01;16;4;0;010;S
800;01;02/02/1999;99;000025;DESPLAZAMIENTO A FABRICA,REPARAR INSTALACION DE CABLES GENERALES DE ARRANQUE, CAMBIAR RELEX Y COMPROBACION DE CARGA DE ALTERNADOR.;7;7;0;01;16;4;23,31927;005;S
101;01;17/12/1998;99;000026;DESMONTAR ACUMULADOR, COLOCACION DE MEMBRANA, TORNILLOS, CARGA Y MONTAJE DEL MISMO.;2;1;0;01;16;4;19,53289;005;S
101;01;01/02/1999;99;000022;COLOCACION DE BULON Y PASADORES EN AGUILON ;4;4;0;01;16;4;19,8334;005;S
800;01;31/01/1999;99;000051;;0;44;0;01;16;4;0;005;S
800;01;21/01/1999;99;000054;DESPLAZAMIENTO A FABRICA, REVISION DE GENERADOR, CAMBIO DEVALVULA TERMOSTATICA, RESISTENCIA, CALENTADOR DE CAMISAS Y MANGUITOS DE RADIADOR.;6;5,47;0;01;16;4;21,63644;005;S
800;01;22/01/1999;99;000055;REVISION DETURBO,INTERCOOLER Y COLOCACION DE KIT DE JUNTAS. DESMONTAR TUBERIAS DE AGUA COLECTORES DE CULATA, COLOCACION DE VALVULAS TERMOSTATICAS Y KIT DE JUNTAS NUEVOS.COLOCACION DE MANGUITO RADIADOR DE AGUA NUEVOS.COLOCACION DE BOBINA EN REGULADOR BOMBA;36;38;0;01;16;4;21,63644;005;S
800;02;22/01/1999;99;000055;DESPLAZAMIENTO A FABRICA PARA PRUEBA DE GENERADOR EN CARGA;6;3;0;01;16;4;21,63644;005;S
101;01;17/02/1999;99;000069;DESMONTAR MARTILLO, COLOCACION DE ESPARRAGO, JUEGO DE JUNTAS Y MONTAJE DEL MISMO ;4;4;0;01;16;4;19,8334;005;S
800;01;09/02/1999;99;000074;DESPLAZAMIENTO A FABRICA PARA REPARACION DE FRENOS ;2;3,5;0;01;16;4;21,63644;005;S
101;01;04/02/1999;99;000076;DESMONTAR LLANTA PARA SU REPARACION Y COLOCACION DE PERNOS NUEVO;10;9,5;0;01;16;4;19,8334;005;S
101;02;04/02/1999;99;000076;SANEAR CHAPAS FABRICACION DE SOPORTES Y ARREGLO DE ESCALERILLA;6;5,5;0;01;16;4;19,8334;005;S
101;03;04/02/1999;99;000076;REPARACION DE INSTALACION  DE ELECTRICIDAD DE LA MAQUINA;0;0;0;01;16;4;19,8334;005;S
800;01;09/02/1999;99;000077;DESPLAZAMIENTO A FABRICA DESMONTAR BOTELLA PARA SU REPARACION EN TALLER Y MONTAJE DE LA MISMA EN MAQUINA.;9;8,97;0;01;16;4;21,03542;005;S
101;02;09/02/1999;99;000077;CORTAR MAZA TRASERA DE BOTELLA, CONSTRUCCION DE NUEVA, COLOCACION DE BOLA Y SOLDADURA. RELLENO DE MAZA DE EMPAQUETADURAS, COLOCACION DE NUEVAS Y MONTAJE.;14;16,5;0;01;16;4;19,8334;005;S
101;01;15/02/1999;98;000097;DESMONTAR CARENAJE, MOTOR Y SACAR  SERVO PARA SU REPARACION .;40;167,47;0;01;16;4;19,53289;005;S
101;01;15/02/1999;98;000097;DESPIECE DE SERVO, LIMPIEZA, REPARACION Y MONTAJE DE LA MISMA.;40;167,47;0;01;16;4;19,53289;010;S
101;01;15/02/1999;98;000097;MONTAJE Y COLOCACION EN MAQUINA DE CARENAJE DE MAQUINA, MOTOR, SERVO Y TOMA DE PRESIONES.;40;167,47;0;01;16;4;19,53289;015;S
101;02;15/02/1999;98;000097;DESMONTAR TURBO Y COLOCACION DE UNO NUEVO;2;12,5;0;01;16;4;19,53289;005;S
101;02;15/02/1999;98;000097;REPARACION DE ESCAPE DE MAQUINA;2;12,5;0;01;16;4;19,53289;010;S
101;02;15/02/1999;98;000097;QUITAR SALIDEROS DE ACEITE DE MOTOR.;2;12,5;0;01;16;4;19,53289;015;S
101;02;15/02/1999;98;000097;COLOCACION DE ENFRIADOR DE TRANSMISION NUEVO;2;12,5;0;01;16;4;19,53289;020;S
101;02;15/02/1999;98;000097;SUSTITUCION DE INDICADORES.;6;12,5;0;01;16;4;19,53289;025;S
101;03;15/02/1999;98;000097;COLOCACION DE KIT DE REPARACION DE BOMBA Y PASTILLAS DE FRENOS.;20;31,5;0;01;16;4;19,53289;005;S
101;04;15/02/1999;98;000097;MECANIZADO DE MAZAS,CAMBIO DE CASQUILLOS, BULONES Y RETENES. ;85;135,7;0;01;16;4;19,53289;005;S
101;05;15/02/1999;98;000097;DESMONTAR BOTELLAS , COLOCACION DE KITES DE REPARACION Y MONTAJE DE LAS MISMAS.;16;31;0;01;16;4;19,53289;005;S
101;01;15/02/1999;99;000081;DESMONTAR TUBERIAS DE FRENOS , CONSTRUCCION DE NUEVAS Y MONTAJE DE LAS MISMAS  ;10;9,97;0;01;16;4;19,53289;005;S
101;02;15/02/1999;99;000081;DESMONTAR PULMON DE FRENO MANO, COLOCACION DE KIT DE REPARACION Y MONTAJE ;6,5;6,47;0;01;16;4;19,53289;005;S
101;03;15/02/1999;99;000081;DESPLAZAMIENTO A FABRICA , RECOGIDA DE ACEITES , CAMBIO DE LOS MISMO Y FILTROS   ;8;7,95;0;01;16;4;19,53289;005;S
101;04;15/02/1999;99;000081;COLOCACION DE JUNTAS Y TORNILLOS   ;2,5;2,48;0;01;16;4;19,53289;005;S
101;05;15/02/1999;99;000081;DESMONTAR TAPAS DE RETENES COLOCACION DE RETENES NUEVOS Y MONTAJE;7;6,95;0;01;16;4;19,53289;005;S
101;08;15/02/1999;99;000081;COLOCACION DETERMOSTATO NUEVO;6;5,93;0;01;16;4;19,53289;005;S
800;01;09/02/1999;99;000083;DESPLAZAMIENTO A FABRICA PARA REVISION DE RUIDOS .;10;9,5;0;01;16;4;23,31927;005;S
800;02;09/02/1999;99;000083;DESPLAZAMIENTO A FABRICA, DESMONTAR ARBOL DE DIRECCION Y TRANSMISION, COJUNTO DE VENTILADOR PARA SU REPARACION EN TALLER Y MONTAJE EN MAQUINA DE LOS MISMOS Y ADAPTADOR DE TURBO .;51;50;0;01;16;4;23,31927;005;S
101;03;09/02/1999;99;000083;DESMONTAR ARBOL DE DIRECCION Y TRANSMION, CONJUNTO DE VENTILADOR, DESPIECE, LIMPIEZA, COLOCACION DE COMPONENTES NUEVOS Y MONTAJE PARA COLOCACION EN MAQUINA.;0;17,97;0;01;16;4;0;005;S
101;01;23/02/1999;99;000092;DESMONTAR PISTON PARA COLOCACION DE EMPAQUETADURAS Y MONTAJE DEL MISMO        ;40;45,5;0;01;16;4;19,8334;005;S
101;02;23/02/1999;99;000092;DESMONTAR AGUILON COLOCACION DE CASQUILLOS Y MONTAJE DEL MISMO;80;83;0;01;16;4;19,8334;005;S
101;03;23/02/1999;99;000092;DESMONTAR PLUMIN Y COLOCACION DE UNO NUEVO ;14;13,5;0;01;16;4;19,8334;005;S
101;04;23/02/1999;99;000092;DESMONTAR MOTOR , LIMPIEZA DEL MISMO COLOCACION DE EQUIPO DE MOTOR , Y MONTAJE DEL MISMO EN MAQUINA;170;200,92;0;01;16;4;19,8334;005;S
101;05;23/02/1999;99;000092;QUITAR SALIDEROS GENERALES DE MAQUINA Y CONSTRUCCION DE LATIGUILLOS NUEVOS;9;9;0;01;16;4;19,8334;005;S
101;01;23/02/1999;99;000093;DESMONTAR BOMBA ,COLOCACION DE ZAPATILLAS Y MONTAJE DE LA MISMA;0;6,47;0;01;16;4;23,31927;005;S
800;01;29/01/1999;99;000098;DESPLAZAMIENTO A FABRICA , DESMONTAR RADIADOR PARA SU REPARACION Y MONTAJE DEL MISMO;11;14,5;0;01;16;4;21,63644;005;S
101;01;29/01/1999;99;000098;DESMONTAR CAJA DE RADIADOR PARA SU REPARACION, COLOCACION DE KIT JUNTAS Y MONTAJE DEL MISMO.;10;16,47;0;01;16;4;21,63644;010;S
800;01;18/02/1999;99;000084;DESPLAZAMIENTO A FABRICA , DESMONTAR BOTELLA , COLOCACION DE EMPAQUETADURA , MONTAJE , CORREGUIR SALIDERO DE TURBO Y COLOCACION DE MUELLE AUTOMATICO DE CORTE ELEVACION;20;19;0;01;16;4;23,31927;005;S
800;01;15/03/1999;99;000150;DESPLAZAMIENTO A CANTERA REVISION DE AGUILON PARA SU REPARACION EN TALLER;3,5;10;0;01;16;4;19,8334;005;S
101;02;15/03/1999;99;000150;REPARACION DE AGUILON EN TALLER;0;106,5;0;01;16;4;19,53289;005;S
101;01;16/03/1999;99;000151;DESMONTAR ACUMULADOR , COLOCACION DE MEMBRANA Y CARGA MONTAJE DEL MISMO;2;1,5;0;01;16;4;19,8334;005;S
800;01;28/02/1999;99;000152;DESPLAZAMIENTO A FABRICA PARA FUGA DE ACEITE POR TAPA DE BALANCINES DE MOTOR ;3;2,5;0;01;16;4;19,8334;005;S
800;02;28/02/1999;99;000152;DESPLAZAMIENTO PARA COLOCACION DE JUNTA DE BALANCINES;2;2;0;01;16;4;19,8334;005;S
800;01;16/02/1999;99;000154;DESPLAZAMIENTO A CANTERA , DESMONTAR CALENTADORES MONTAJE Y REVISION DE NIVELES;2;2;0;01;16;4;19,8334;005;S
101;01;26/02/1999;99;000156;LIMPIEZA DE MAQUINA , DESMONTAR  PIEZAS PARA COLOCACION DE KIT DE JUNTAS Y MONTAJE DE LAS MISMAS;25;24,98;0;01;16;4;19,8334;005;S
101;01;12/03/1999;99;000157;DESMONTAR VALVULA DE FRENOS Y GRUPO TRASERO PARA REPARACION DE PULOMONES COLOCACION DE KIT DE REPARACION Y MONTAJE LOS MISMOS.;50;81,97;0;01;16;4;19,8334;005;S
101;02;12/03/1999;99;000157;DESMONTAR TUBERIAS PARAS QUITAR SALIDEROS;6;5,5;0;01;16;4;19,8334;005;S
800;01;11/03/1999;99;000161;QUITAR TUBERIAS HIDRAULICAS QUEMADAS PARA CONSTRUCCION DE NUEVAS EN TALLER, CABLES DE VELOCIDADES ,TUBERIAS DE GASOIL, GOMAS DE PUERTAS Y COLOCACION DE LOS MISMOS. COLOCACION DE JUEGO DE REPARACION DE FRENOS. ;46;47,48;0;01;16;4;23,31927;005;S
800;02;11/03/1999;99;000161;DESMONTAR INSTALACION ELECTRICA PARA REPARACION EN TALLER. MONTAJE DE LA MISMA.REPARAR INSTALACION DE AVISADOR DE MARCHA ATRAS, CARGA DE AIRE ACONDICIONADO Y REPARACION DE FUGAS DEL MISMO.;28;19;0;01;16;4;23,31927;005;S
101;03;11/03/1999;99;000161;CONSTRUCCION DE TUBERIAS HIDRAULICAS E INSTALACION ELECTRICA.;0;4,98;0;01;16;4;23,31927;005;S
800;01;15/03/1999;99;000162;DESPLAZAMIENTO A FABRICA Y REPARACION DE TUBOS HIDRAULICOS DE ORBITROL, REVISION DE NIVELES Y CAMBIO DE ACEITE DE MOTOR Y FILTROS EN GENERAL. ;14;13,98;0;01;16;4;23,31927;005;S
800;01;11/03/1999;99;000163;DESPLAZAMIENTO A FABRICA , DESMONTAR BOMBA , COLOCACION DE ZAPATILLAS NUEVAS Y MONTAJE DE LA MISMA .TENSADO DE ZAPATAS Y SANGRADO DEL MISMO .REPARACION DE INSTALACION DE CALENTADORES.;15;10;0;01;16;4;23,31927;005;S
800;01;04/03/1999;99;000164;REPARACION DE INSTALACION DE AVISADOR DE MARCHA ATRAS Y REPARACION DE LUCES.;3;3;0;01;16;4;23,31927;005;S
101;01;10/03/1999;99;000165;SOLDAR PALA , REFORSARLA Y COLOCACION DE DIENTES NUEVAS;5;5;0;01;16;4;19,8334;005;S
101;01;10/03/1999;99;000166;DESMONTAR BOTELLA PARA CORREGUIR SALIDERO DE ACEITE Y MONTAJE DE LA MISMA            ;6;5,5;0;01;16;4;19,8334;005;S
101;01;15/03/1999;99;000167;DESMONTAR EMBOLO DE MAQUINA , LIMPIEZA , DESPIECE , COLOCACION DE EMPAQUETADURAS Y MONTAJE DEL MISMO;12;10,98;0;01;16;4;19,8334;005;S
101;02;15/03/1999;99;000167;DESMONTAR RUEDA , COLOCACION DE CHAPA EN RUEDA Y MONTAJE DE LA MISMA;6;5,98;0;01;16;4;19,8334;005;S
101;01;05/03/1999;99;000168;QUITAR SALIDEROS DE TUBERIAS HIDRAULICAS;10;10,47;0;01;16;4;19,8334;005;S
101;01;11/03/1999;99;000169;REPARACION DE EMBRAGUE DE MOTOR A CAJA TRANSFER.;65;65,98;0;01;16;4;19,8334;005;S
800;01;05/03/1999;99;000170;DESPLAZAMIENTO A FABRICA , DESMONTAR TUBO CENTRAL DE ELEVACION Y COLOCACION DE UNO NUEVO;4;3,98;0;01;16;4;19,8334;005;S
800;01;18/03/1999;99;000171;DESMONTAR LATIGUILLOS DE BOTELLA, CONSTRUCCION DE NUEVOS Y MONTAJE EN MAQUINA.;1;1;0;01;16;4;19,8334;005;S
800;01;15/03/1999;99;000174;DESPLAZAMIENTO A FABRICA , CAMBIO DE ACEITE Y REVISION DE NIVELES                    ;4;4;0;01;16;4;23,31927;005;S
101;01;15/03/1999;99;000176;DESPLAZAMIENTO A CANTERA REVISION DE SALIDERO ACEITE MOTOR Y GASES POR CARACOLA DE ESCAPE.REPARACION DE CARACOLA DE ESCAPE;7,5;15,95;0;01;16;4;19,8334;005;S
800;01;16/03/1999;99;000177;DESPLAZAMIENTO A CANTERA PARA SACAR ESPARRAGOS;22,5;33,98;0;01;16;4;19,8334;005;S
800;01;25/01/1999;99;000189;DESPLAZAMIENTO A PANADERIA PARA COLOCACION DE CUCHILLAS;6;6;0;01;16;4;18,63138;005;S
101;01;11/02/1999;99;000190;COLOCACION DE RODILLOS NAILON PESADORA MASA BLANDA .;2;2;0;01;16;4;18,63138;005;S
101;01;23/03/1999;99;000191;CONSTRUCCION DE ELEMENTOS;0;26;0;01;16;4;23,31927;005;S
800;02;23/03/1999;99;000191;MONTAJE DE ELEMENTOS CONSTRUIDOS Y MATERIAL AISLANTE PARA INSONORIZACION;0;51,97;0;01;16;4;23,31927;005;S
101;01;23/03/1999;99;000192;CORTAR TUBOS DES ASPERSORES Y ROSCADO DE PUNTAS DE LOS MISMOS.;4;4;0;01;16;4;19,8334;005;S
101;01;02/02/1999;99;000193;DESMONTAR BOMBA, RECTIFICADO DE PLANOS, COLOCACION PLCA DISTRIBUIDORA, KIT DE JUNTAS, RODAMIENTOS Y MONTAJE DE LA MISMA.;30;45,48;0;01;16;4;19,8334;005;S
101;01;26/03/1999;99;000194;DESMONTAR MARTILLO PARA SU REPARACION , COLOCACION DE VASTAGO , FONDO COMPLETO , JUEGO DE JUNTAS , TORNILLOS TUERCAS ARANDELAS , MEMBRANA , CARGA NITROGENO Y MONTAJE DEL MISMO;16;14;0;01;16;4;19,8334;005;S
101;01;16/03/1999;99;000195;COLOCACION DE JUNTAS TORICAS  ;11;13,5;0;01;16;4;19,8334;005;S
800;01;26/03/1999;99;000196;DESMONTAR BOMBA DE AGUA, COLOCACION DE KIT DE REPARACION, TURBINA Y MONTAJE DE  LA MISMA;9;10;0;01;16;4;19,8334;005;S
101;01;22/03/1999;99;000201;MECANIZAR Y ENCASQUILLAR;0;56;0;01;16;4;19,8334;005;S
800;01;02/01/1999;99;000203;DESPLAZAMIENTO A CANTERA SIDEMOSA Y REVISION DE MARTILLO TRASLADO AL TALLER PARA SU REPARACION;2;4,45;0;01;16;4;19,8334;005;S
101;01;02/01/1999;99;000203;DESMONTAR CABEZA DE MARTILLO, ACUMULADOR, COLOCACION DE JUNTAS NUEVAS, TORNILLOS DE SUJECCION DE ACUMULADOR Y MONTAJE DEL MISMO. ;8;8,45;0;01;16;4;19,8334;010;S
800;01;12/02/1999;99;000206;DESPLAZAMIENTO A FABRICA PARA VER RUIDO Y NIVEL DE ACEITE DE TRANSMICION;2;1,5;0;01;16;4;19,8334;005;S
800;01;07/04/1999;99;000208;DESPLAZAMIENTO A FABRICA , DESMONTAR MECHERO PARA SU REPARACION EN TALLER Y COLOCACION DEL MISMO;7;7;0;01;16;4;19,8334;005;S
101;01;07/04/1999;99;000209;MONTAJE RUEDA GUIA;1;1;0;01;16;4;19,8334;005;S
101;01;15/02/1999;99;000210;DESPLAZAMIENTO A PANADERIA Y REPARACION DE RULO;1;1;0;01;16;4;18,63138;005;S
800;01;25/02/1999;99;000211;DESPLAZAMIENTO A PANADERIA Y SUSTITUCION DE RESISTENCIA POR OTRA NUEVA;2;1,5;0;01;16;4;19,8334;005;S
101;01;19/03/1999;99;000212;COLOCACION DE CHAPAS;17;16,5;0;01;16;4;19,8334;005;S
800;01;06/04/1999;99;000214;DESPLAZAMIENTO A FABRICA PARA COLOCACION DE RETENTES A BOMBA HIDRAULICO PRINCIPAL;8;12;0;01;16;4;21,63644;005;S
101;01;06/04/1999;99;000216;DESMONTAR MARTILLO, RECTIFICADO DE PLACAS DE VALVULAS Y AJUSTE, COLOCACION DE JUNTAS Y MONTAJE DEL MISMO.;5;5;0;01;16;4;19,8334;005;S
800;01;05/04/1999;99;000217;REPARACION DE CORTOCIRCUITO DE INSTALACION DE ARRANQEU, REPASAR LUCES Y MANDO DE VELOCIDADES.;5;5;0;01;16;4;23,31927;005;S
800;01;14/04/1999;99;000229;DESPLAZAMIENTO A FABRICA PARA CORREGIR SALIDEROS DE LIQUIDO FRENOS Y SANGRADO DE LOS MISMOS.;4;4;0;01;16;4;23,31927;005;S
101;01;19/04/1999;99;000230;DESMONTAR BOMBA DE MAQUINA, DESPIECE, RECONSTRUCCION DE PLANOS, AJUSTE, COLOCACION DE KIT DE REPARACION Y MONTAJE Y COLOCACION EN MAQUINA.;17;16,5;0;01;16;4;19,8334;005;S
101;02;19/04/1999;99;000230;DESMONTAR BOTELLA  , COLOCACION DE CASQUILLO Y MONTAJE DE LA MISMA;3;3;0;01;16;4;19,8334;005;S
103;03;19/04/1999;99;000230;LIMPIEZA DE TORNILLOS Y MONTAJE DE CHAPA CUBRE CARTE
;4;0;0;01;16;4;19,8334;005;N
800;01;19/04/1999;99;000232;DESPLAZAMIENTO A FABRICA Y REPARACION DE BOMBA DE AGUA;16;15,48;0;01;16;4;23,31927;005;S
800;01;09/04/1999;99;000242;DESPLAZAMIENTO A CANTERA LIMPIEZA , COLOCACION DE JUNTAS , CALENTADORES , INTECTORES PRECAMARAS Y MONTAJE DE LAS MISMA
;7;6,5;0;01;16;4;19,8334;005;S
800;01;03/05/1999;99;000241;DESPLAZAMIENTO A FABRICA PARA REVISION DE MAQUINA;2;1,97;0;01;16;4;21,03542;005;S
101;02;03/05/1999;99;000241;DESMONTAR CULATA , RECTIFICADA DE LA MISMA , COLOCACION DE KIT DE JUNTAS , VALVULAS ,GUIAS Y MONTAJE DE LA MISMA, SUSTITUCION DE TUBOS  INYECTORES  POR NUEVOS Y MANGUITO DE AGUA;52;51,5;0;01;16;4;19,8334;005;S
800;01;22/04/1999;99;000243;DESPLAZAMIENTO A CANTERA Y COLOCACION DE CERROJOS DE PUNERO;2;2;0;01;16;4;19,8334;005;S
101;01;22/04/1999;99;000244;DESMONTAR MARTILLO , ACUMULADOR , MANGUITO ANTIDESGASTE Y MONTAJE DE LOS MISMO;10;14;0;01;16;4;19,8334;005;S
800;01;22/04/1999;99;000260;DESPLAZ. A FABRICA REPARACION DE PUERTAS Y DESMONTAR GRUPO TRASERO Y PALIERES PARA SU TRASLADO AL TALLER Y REPARACION. DESPLAZ. A FABRICA MONTAJE DE PALIERES;33;13;0;01;16;4;23,31927;005;S
800;02;22/04/1999;99;000260;DESPLAZAMIENTO A FABRICA , DESMONTAR PALIER PARA COLOCACION DE NUEVO Y ROTULAS;0;20,98;0;01;16;4;23,31927;005;S
800;01;13/04/1999;99;000261;DESPLAZAMIENTO A PANADERIA , DESMONTAR BRAZO , TRASLADO AL TALLER PARA SOLDAR BRAZO DE AMASADORA;6;5,47;0;01;16;4;19,8334;005;S
101;01;13/04/1999;99;000261;REBAJAR Y SOLDAR BRAZO ;2;1,5;0;01;16;4;19,8334;010;S
101;01;16/04/1999;99;000262;SACAR MOTOR, REPARACION EN TALLER Y MONTAJE EN MAQUINA;24;0;0;01;16;4;23,31927;005;N
800;01;22/04/1999;99;000263;DESMONTAR DIRECCION Y ASIENTO PARA REPARACION EN TALLER, MONTAJE DE DIRECCION, CHAPAS, ROTULAS Y ASIENTO 
;17;16;0;01;16;4;23,31927;005;S
101;02;22/04/1999;99;000263;REPARACION DE DIRECCION Y ASIENTO DE CONDUCTOR;0;13,95;0;01;16;4;23,31927;005;S
800;01;12/04/1999;99;000267;DESPLAZAMIENTO A FABRICA, REVISION DE MAQUINA Y ENTREVISTA CON MANOLO UTRERA PARA PRESUPUESTO Y TRASLADO DE MAQUINA AL TALLER.;0;23;0;01;16;4;21,63644;005;S
101;01;12/04/1999;99;000267;GESTION DE MATERIAL, LISTADO DE PIEZAS.;0;11;0;01;16;4;21,63644;010;S
101;02;12/04/1999;99;000267;DESMONTAR CHAPONES DE CARENAJE, LIMPIEZA DE MAQUINA Y MONTAJE DE LOS MISMOS.;16;31,73;0;01;16;4;21,63644;005;S
101;03;12/04/1999;99;000267;SOLTAR CADENAS , DESMONTAR CARROS , RODILLOS , GUIAS , SOPORTES ANTIDESGASTE , TENSORES Y RUEDASGUIAS . 
MONTAJE DE RODILLOS NUEVOS , GUIAS , SOPORTES ANTIDESGASTE Y TENSORES .;140;113,98;0;01;16;4;21,63644;005;S
101;04;12/04/1999;99;000267;DESPIEZAR RUEDAS GUIAS , COLOCACION DE COMPONENTES NUEVOS Y MONTAJE EN CARRO;32;51,98;0;01;16;4;21,63644;005;S
101;05;12/04/1999;99;000267;DESMONTAR ENFRIADOR ACEITE HIDRAULICO , COLOCACION DE ENFRIADOR NUEVO;4;6;0;01;16;4;21,63644;005;S
101;06;12/04/1999;99;000267;DESMONTAR CERROJOS PARA SU LAPEADO Y CROMADO Y MONTAJE DE LA MISMA;10;173,22;0;01;16;4;21,63644;005;S
101;07;12/04/1999;99;000267;DESMONTAR BOTELLAS COLOCACION DE CAMISAS ,  KIT DE REPARACION Y MONTAJE DE LA MISMA PARA COLOCACION EN MAQUINA;48;38;0;01;16;4;21,63644;005;S
101;08;12/04/1999;99;000267;DESMONTAR BOTELLAS, COLOCACION DE EMPAQUETADURAS NUEVAS Y MONTAJE DE LAS MISMAS. ;0;15,48;0;01;16;4;21,63644;005;S
101;09;12/04/1999;99;000267;DESMONTAR RODILLOS NUEVOS Y MONTAJE DE LOS USADOS QUE TENIAN.;0;19,48;0;01;16;4;21,63644;005;S
101;10;12/04/1999;99;000267;DESMONTAR TURBO COLOCACION DE JUNTAS Y MONTAJE DEL MISMO;0;4;0;01;16;4;21,63644;005;S
101;11;12/04/1999;99;000267;DESMONTAR TANQUE HIDRAULICO , COLOCACION DE JUNTAS , MONTAJE DE FILTROS Y MONTAJE EN MAQUINA;0;9;0;01;16;4;21,63644;005;S
101;12;12/04/1999;99;000267;DESMONTAR ALTERNADOR, COMPROBACION Y REPARACION DE CABLES DEL MISMO.
;0;3;0;01;16;4;21,63644;005;S
101;13;12/04/1999;99;000267;COLOCACION DE VALVULA DE TENSOR DE CADENA Y TORNILLO DE EMPALME.;0;3;0;01;16;4;21,63644;005;S
101;01;12/04/1999;99;000268;DESPLAZAMIENTO A FABRICA, REVISION DE MAQUINA PARA TRASLADO DE MAQUINA AL TALLER Y GESTION DEL MATERIAL DE REPARACION DE LA MISMA. ;12;0;0;01;16;4;21,63644;005;S
101;02;12/04/1999;99;000268;DESMONTAR BOTELLAS, COLOCACION DE EMPAQUETADURAS NUEVAS CONSTRUCION DE CASQUILLOS Y MONTAJE DE LAS MISMAS.;12;0;0;01;16;4;21,63644;005;S
101;03;12/04/1999;99;000268;DESMONTAR RODILLOS NUEVOS COLOCADOS, MONTAJE  DE LOS USADOS, DESMONTAR RODILLOS USADOS Y VOLVER A MONTAR LOS NUEVOS. ;20;0;0;01;16;4;21,63644;005;S
101;04;12/04/1999;99;000268;DESMONTAR TURBO COLOCACION DE JUNTAS Y MONTAJE DEL MISMO.;6;0;0;01;16;4;21,63644;005;S
101;05;12/04/1999;99;000268;DESMONTAR TANQUE HIDRAULICO, COLOCACION DE JUNTAS, FILTROS Y COLOCACION EN MAQUINA. DESPLAZAMIENTO A FABRICA PARA RECOJER BIDON DE ACEITE.;9;0;0;01;16;4;21,63644;005;S
101;07;12/04/1999;99;000268;DESMONTAR ALTERNADOR PARA SU REPARACION Y COLOCACION EN MAQUINA. MONTAJE DE POLEA NUEVA.    ;4;0;0;01;16;4;21,63644;005;S
101;08;12/04/1999;99;000268;COLOCACION DE VALVULA DE TENSOR DE CADENA Y TORNILLOS DE EMPALME.;3;0;0;01;16;4;21,63644;005;S
101;09;12/04/1999;99;000268;;0;0;0;01;16;4;21,63644;005;S
101;01;12/04/1999;99;000275;FABRICACION DE LANZA    ;3;3;0;01;16;4;19,8334;005;S
101;01;30/04/1999;99;000276;DESMONTAR ACUMULADOR ,SACAR TORNILLOS PARTIDOS , COLOCACION DE MEMBRANA , TORNILLOS NUEVOS, CARGA Y  MONTAJE DEL MISMO.;5;4,5;0;01;16;4;19,8334;005;S
101;01;26/04/1999;99;000277;DESMONTAR MARTILLO COLOCACION DE JUEGO DE JUNTAS Y MONTAJE DEL MISMO.;6;6;0;01;16;4;19,8334;005;S
800;01;26/04/1999;99;000280;FABRICA: DESMONTAR  VALVULA DE CARTER DE HIDROSTATICA, LIMPIEZA Y COLOCACION. DESMONTAR TUBO DE MOTOR PARA CONSTRUCC. DE NUEVO EN CAT; NO SIENDO CORRECTAS LAS MEDIDAS. CONSTRUCCION DE UNO NUEVO EN TALLER. DESPLAZ. A FABRICA PARA COLOCACION DE TUBO Y VALVU;39;134,48;0;01;16;4;21,63644;005;S
