ORDANYO;NUMORD;NUMTAR;CODPDT;FECIMP;HORA;CANTIDAD;DOCSER;DOCNUM;LINEA
2008;000067;01;RP025X02;25/01/2008;1627;50;06;008516;1
2008;000043;01;4928-478736;18/01/2008;1633;2;06;008517;1
2008;000043;01;4928-477556;18/01/2008;1633;1;06;008518;1
2008;000043;01;4928-8193841;18/01/2008;1633;1;06;008519;1
2008;000043;01;4928-11033998;18/01/2008;1634;1;06;008520;1
2008;000043;01;4928-11033999;18/01/2008;1634;1;06;008521;1
2008;000043;01;4928-3831236;18/01/2008;1634;2;06;008522;1
2008;000043;01;4928-11703979;18/01/2008;1634;1;06;008523;1
2008;000043;01;4928-11703980;18/01/2008;1635;1;06;008524;1
2008;000043;01;4928-20532237;18/01/2008;1635;1;06;008525;1
2008;000043;01;4928-11110668;18/01/2008;1635;1;06;008526;1
2008;000043;01;4928-11026936;18/01/2008;1636;1;06;008527;1
2008;000043;01;4928-11707077;18/01/2008;1636;1;06;008528;1
2008;000043;01;4928-11037868;18/01/2008;1636;1;06;008529;1
2008;000043;01;4928-11033214;18/01/2008;1637;1;06;008530;1
2008;000043;01;4928-11172907;18/01/2008;1637;3;06;008531;1
2008;000051;01;1R0716;18/01/2008;1649;1;06;008532;1
2008;000051;01;RP037M30;18/01/2008;1649;45;06;008533;1
2008;000051;01;RP037M30;18/01/2008;1650;10;06;008534;1
2008;000057;01;4738-BD7154;22/01/2008;1004;1;06;008535;1
2008;000057;01;4738-BF1262;22/01/2008;1004;1;06;008536;1
2008;000057;01;4738-RS3506;22/01/2008;1005;1;06;008537;1
2008;000057;01;4738-RS3507;22/01/2008;1005;1;06;008538;1
2008;000057;01;RP037M30;22/01/2008;1005;45;06;008539;1
2008;000040;01;1R0739;31/01/2008;1005;1;06;008540;1
2008;000040;01;1454501;17/01/2008;1006;1;06;008541;1
2008;000040;01;1311812;17/01/2008;1006;1;06;008542;1
2008;000040;01;4738-RS3884;17/01/2008;1006;1;06;008543;1
2008;000040;01;4738-RS3885;17/01/2008;1006;1;06;008544;1
2008;000040;01;1261818;17/01/2008;1007;1;06;008545;1
2008;000040;01;1118738;17/01/2008;1007;1;06;008546;1
2008;000040;01;4738-PA5300;17/01/2008;1007;1;06;008547;1
2008;000040;01;1G8878;17/01/2008;1008;1;06;008548;1
2008;000040;01;RP037M30;17/01/2008;1008;20;06;008549;1
2008;000040;01;RP027F30;17/01/2008;1008;25;06;008550;1
2008;000040;01;RP027F30;17/01/2008;1008;50;06;008551;1
2008;000040;01;RP343G30;17/01/2008;1009;91;06;008552;1
2008;000040;01;RP703W95;17/01/2008;1009;50;06;008553;1
2008;000064;01;1852-3387;24/01/2008;1146;1;06;008560;1
2008;000064;01;1852-3388;24/01/2008;1146;1;06;008561;1
2008;000064;01;3.53X32.92;24/01/2008;1146;4;06;008562;1
2008;000064;01;4901-FU/10;24/01/2008;1147;1;06;008563;1
2007;000838;01;4945-03;28/01/2008;1147;1;06;008564;1
2007;000838;01;4905-58405;28/01/2008;1148;1;06;008565;1
2008;000080;01;4928-11195023;18/01/2008;1851;1;06;008567;1
2008;000039;01;4792-08153-0;25/01/2008;1853;1;06;008569;1
2008;000039;01;4975-02;25/01/2008;1853;1;06;008570;1
2008;000083;01;1R0716;01/02/2008;1855;1;06;008571;1
2008;000083;01;1R0762;01/02/2008;1855;1;06;008572;1
2008;000083;01;4738-RS3510;01/02/2008;1855;1;06;008573;1
2008;000083;01;4738-RS3511;01/02/2008;1856;1;06;008574;1
2008;000083;01;1R0770;01/02/2008;1856;1;06;008575;1
2008;000083;01;1G8878;01/02/2008;1856;1;06;008576;1
2008;000083;01;1R0719;01/02/2008;1856;1;06;008577;1
2008;000083;01;4738-PA3781;01/02/2008;1857;2;06;008578;1
2008;000083;01;RP037M30;01/02/2008;1858;45;06;008579;1
2008;000083;01;7X7612;01/02/2008;1858;75;06;008580;1
2008;000084;01;1R0716;04/02/2008;1859;1;06;008581;1
2008;000084;01;1R0762;04/02/2008;1859;1;06;008582;1
2008;000084;01;4738-RS3510;04/02/2008;1900;1;06;008583;1
2008;000084;01;4738-RS3511;04/02/2008;1900;1;06;008584;1
2008;000084;01;1R0770;04/02/2008;1900;1;06;008585;1
2008;000084;01;1261818;04/02/2008;1900;1;06;008586;1
2008;000084;01;1R0719;04/02/2008;1901;1;06;008587;1
2008;000084;01;4738-PA3781;04/02/2008;1901;2;06;008588;1
2008;000084;01;RP037M30;04/02/2008;1901;45;06;008589;1
2008;000084;01;7X7612;04/02/2008;1902;75;06;008590;1
2008;000084;01;RP027F30;04/02/2008;1902;180;06;008591;1
2008;000075;01;3.53X29.74;04/02/2008;0927;1;06;008592;1
2008;000075;01;3.53X45.36;04/02/2008;0928;1;06;008593;1
2008;000075;01;3.53X66.27;04/02/2008;0928;1;06;008594;1
2008;000075;01;3.53X32.92;04/02/2008;0929;1;06;008595;1
2008;000075;01;3.53X126.59;04/02/2008;0929;1;06;008596;1
2008;000075;01;1P3705;04/02/2008;0929;1;06;008597;1
2008;000075;01;1R0728;04/02/2008;0930;1;06;008598;1
2008;000075;02;2.62X9.92;04/02/2008;0930;2;06;008599;1
2008;000075;02;2.62X44.12;04/02/2008;0930;4;06;008600;1
2008;000075;02;3.53X82.14;04/02/2008;0930;2;06;008601;1
2008;000075;02;3.53X164.69;04/02/2008;0931;2;06;008602;1
2008;000075;02;6E4935;04/02/2008;0931;1;06;008603;1
2008;000075;02;1U1655;04/02/2008;0931;1;06;008604;1
2008;000075;02;8J0499;04/02/2008;0931;1;06;008605;1
