NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;28311-12-12;BRIDA RECTA 3000 PSI;18/05/2009;91;000407;1;1;15;01;16;4;12,8;00020;N
01;01;3.53X23.39;TORICA NITRILO                         5H2767;18/05/2009;91;000407;2;2;15;01;16;4;1,35829;00025;N
01;01;683-16-16;HEMBRA-LOCA DOBLE BSP;18/05/2009;91;000408;1;1;15;01;16;4;15,53;00005;N
01;01;1063-8X15;MANGUERA ACEITE HYDRO´K;18/05/2009;91;000409;10;10;20;01;16;4;2,35;00005;N
01;01;2230-08;MANGUERA R1AT 1/2;11/05/2009;91;000410;0,66;0,66;20;01;16;4;7,47;00005;N
01;01;21513-08-22;ESPIGA RECTA T.L S.LIGERA 1/2;11/05/2009;91;000410;1;1;20;01;16;4;1,98;00010;N
01;01;21593-08-22;ESPIGA 90º T.L S.LIGERA 1/2;11/05/2009;91;000410;1;1;20;01;16;4;3,81;00015;N
01;01;3300-08;CASQUILLO R1AT 1/2;11/05/2009;91;000410;2;2;20;01;16;4;1,6;00020;N
01;01;2230-04;MANGUERA R1AT 1/4;11/05/2009;92;000134;8;8;20;;;;5,96;00005;N
01;01;3300-04;CASQUILLO R1AT 1/4;11/05/2009;92;000134;2;2;0;;;;0,61;00010;N
01;01;20511-04-04;ESPIGA RECTA T.L. BSP 1/4;11/05/2009;91;000411;2;2;20;01;16;4;1,5;00005;N
01;01;2230-04;MANGUERA R1AT 1/4;11/05/2009;91;000411;0,26;0,26;20;01;16;4;5,9;00010;N
01;01;3300-04;CASQUILLO R1AT 1/4;11/05/2009;91;000411;2;2;20;01;16;4;0,9;00015;N
01;01;21513-06-22;ESPIGA RECTA T.L S.LIGERA 3/8;11/05/2009;92;000135;1;1;0;;;;3,82;00005;N
01;01;21593-06-22;ESPIGA 90º T.L S.LIGERA 3/8;11/05/2009;92;000135;1;1;0;;;;4,62;00010;N
01;01;3511-06;MANGUERA R2AT 3/8;11/05/2009;92;000135;1,6;1,6;0;;;;8,9;00015;N
01;01;3300-06;CASQUILLO R1AT R2AT;11/05/2009;92;000135;2;2;0;;;;0,9;00020;N
01;01;7621-08-08;ENCHUFE RAPIDO PARTE HEMBRA 1/2;11/05/2009;91;000412;1;1;15;01;16;4;11,97;00005;N
01;01;5X44;TORICA NITRILO;11/05/2009;91;000413;2;2;20;01;16;4;2,56;00005;N
01;01;2230-04;MANGUERA R1AT 1/4;11/05/2009;92;000136;1,12;1,12;0;;;;5,9;00005;N
01;01;20591-04-04;ESPIGA 90º T.L. BSP 1/4;11/05/2009;92;000136;2;2;0;;;;1,91;00010;N
01;01;3300-04;CASQUILLO R1AT 1/4;11/05/2009;92;000136;2;2;0;;;;0,95;00015;N
01;01;1076-25X34;TUBERIA IMPULSION-ASPIRACION AGUA/ACEITE;12/05/2009;91;000414;0,75;0,75;20;01;16;4;16,52;00005;N
01;01;1915215;GRUPO  CORREAS   - 8PK 2445;12/05/2009;93;000072;1;1;0;01;16;4;186,108;00005;N
01;01;4738-CA301FD;FILTRO HIDRAULICO;12/05/2009;93;000072;1;1;20;01;16;4;63;00010;N
01;01;4738-IH3020;FILTRO HIDRAULICO CA302MN;12/05/2009;93;000072;2;2;20;01;16;4;55,45;00015;N
01;01;1W0704;INDICADOR TEMPERATURA CONVERTIDOR MERCURIO;12/05/2009;91;000415;1;1;0;01;16;4;19,34;00005;N
01;01;1901-65X95X10X9.;RETEN 65X95X10X9.50;12/05/2009;91;000416;4;4;15;01;16;4;23,6;00005;N
01;01;4900;REPARACION TUBO;12/05/2009;91;000416;1;1;15;01;16;4;10;00010;N
01;01;10510-12-16;ESPIGA RECTA BSP 3/4-1;12/05/2009;91;000416;1;1;15;01;16;4;8,78;00015;N
01;01;22443-12-12;ESPIGA 45º T.L. ORFS 3/4;12/05/2009;92;000137;1;1;15;;;;11,89;00005;N
01;01;22493-12-12;ESPIGA 90º T.L. ORFS 3/4;12/05/2009;92;000137;1;1;15;;;;10,8;00010;N
01;01;3300-12;CASQUILLO R1AT 3/4;12/05/2009;92;000137;2;2;15;;;;2,98;00015;N
01;01;3511-12;MANGUERA R2AT 3/4;12/05/2009;92;000137;0,65;0,65;15;;;;11,9;00020;N
01;01;9M4849;TORICA SILICONA 23.16 X 5.33;13/05/2009;91;000417;1;1;20;01;16;4;6,10027;00005;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;13/05/2009;91;000419;1;1;20;01;16;4;1,89;00005;N
01;01;12510-05-06;ESPIGA RECTA JIC 5/16;13/05/2009;91;000419;1;1;20;01;16;4;1,75;00010;N
01;01;3300-05;CASQUILLO R1AT 5/16;13/05/2009;91;000419;2;2;20;01;16;4;0,9;00015;N
01;01;3511-06;MANGUERA R2AT 3/8;13/05/2009;92;000138;6;6;15;;;;8,44;00005;N
01;01;10510-06-06;ESPIGA RECTA BSP 3/8;13/05/2009;92;000138;2;2;15;;;;1,8;00010;N
01;01;12510-06-06;ESPIGA RECTA  JIC 3/8;13/05/2009;92;000138;1;1;15;;;;1,8;00015;N
01;01;3300-06;CASQUILLO R1AT R2AT;13/05/2009;92;000138;3;3;15;;;;0,95;00020;N
01;01;3000-155;CASQUILLO CAMPANA;13/05/2009;91;000420;2;2;0;01;16;4;0,6;00005;N
01;01;3000-165;CASQUILLO CAMPANA;13/05/2009;91;000420;2;2;0;01;16;4;0,2;00010;N
01;01;4900;MANO DE OBRA;13/05/2009;91;000420;1;1;0;01;16;4;4,5;00015;N
01;01;4903-334;BATERIA 90 +I;13/05/2009;91;000421;1;1;15;01;16;4;97,8;00005;N
01;01;4903-335;BATERIA 90 +D;13/05/2009;91;000421;1;1;15;01;16;4;97,8;00010;N
01;01;12510-05-05;ESPIGA RECTA JIC 5/16;13/05/2009;91;000422;1;1;0;01;16;4;2,9;00010;N
01;01;3300-06;CASQUILLO R1AT R2AT;13/05/2009;91;000422;1;1;0;01;16;4;0,9;00015;N
01;01;4903-50626;REGULADOR;14/05/2009;91;000423;1;1;0;01;16;4;6,45;00005;N
01;01;4905-6303;RODAMIENTO DEL 6303 2RS1;14/05/2009;91;000423;1;1;0;01;16;4;4,9;00010;N
01;01;4905-6201;RODAMIENTO DEL 6201 2RS1;14/05/2009;91;000423;1;1;0;01;16;4;2,89;00015;N
01;01;2230-05;MANGUERA R1AT 5/16;14/05/2009;91;000424;4;4;15;01;16;4;6,52;00005;N
01;01;3511-06;MANGUERA R2AT 3/8;14/05/2009;91;000424;8,8;8,8;15;01;16;4;8,44;00010;N
01;01;3511-05;MANGUERA R2AT 5/16;14/05/2009;91;000424;0,32;0,32;15;01;16;4;7,14;00015;N
01;01;3300-06;CASQUILLO R1AT R2AT;14/05/2009;91;000424;4;4;15;01;16;4;1,2;00020;N
01;01;3300-05;CASQUILLO R1AT 5/16;14/05/2009;91;000424;6;6;15;01;16;4;1,06;00025;N
01;01;22511-06-06;ESPIGA RECTA T.L. JIC 3/8;14/05/2009;91;000424;4;4;15;01;16;4;1,9;00030;N
01;01;20591-05-06;ESPIGA 90º T.L BSP 5/16;14/05/2009;91;000424;3;3;15;01;16;4;2,77;00035;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;14/05/2009;91;000424;4;4;15;01;16;4;1,9;00040;N
01;01;4922-119024;CARGADOR BAJA R12/134A 1/4;14/05/2009;91;000425;2;2;0;01;16;4;4,48;00005;N
01;01;4922-119025;VALVULA DE LLENADO 90º;14/05/2009;91;000425;2;2;0;01;16;4;9,75;00010;N
01;01;4922-119027;VALVULA DE LLENADO 90º;14/05/2009;91;000425;2;2;0;01;16;4;9,75;00015;N
01;01;4922-119023;CARGADOR ALTA R12/134 A 1/4;14/05/2009;91;000425;2;2;0;01;16;4;4,5;00020;N
01;01;4922-068007R;INTERRUPTOR REOSTATO;30/04/2009;91;000426;1;1;0;01;16;4;9,5;00005;N
01;01;4922-068407;INTERRUPTOR MANDO REOSTATO;30/04/2009;91;000426;1;1;0;01;16;4;2,9;00010;N
01;01;4903-82034;LAMPARA H7 12V 55W;30/04/2009;91;000426;3;3;0;01;16;4;3,93;00015;N
01;01;4922-119023;CARGADOR ALTA R12/134 A 1/4;30/04/2009;91;000426;1;1;0;01;16;4;4,19;00020;N
01;01;2X12;TORICA NITRILO;30/04/2009;91;000426;1;1;0;01;16;4;0,4;00025;N
01;01;1852-3747;CONSTRUCCION LATIGUILLO AIRE ACONDICIONADO;30/04/2009;91;000426;1;1;0;01;16;4;32,9;00030;N
01;01;4928-110751;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,754;00005;N
01;01;4928-110752;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,89;00010;N
01;01;4928-110753;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,56;00015;N
01;01;4928-110754;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,938;00020;N
01;01;4928-110755;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;5;5;40;01;16;4;0,958;00025;N
01;01;4928-110756;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,87;00030;N
01;01;3300-05;CASQUILLO R1AT 5/16;14/05/2009;91;000428;2;2;15;01;16;4;1,06;00005;N
01;01;12510-05-06;ESPIGA RECTA JIC 5/16;14/05/2009;91;000428;2;2;15;01;16;4;1,9;00010;N
01;01;2230-05;MANGUERA R1AT 5/16;14/05/2009;91;000428;0,3;0,3;15;01;16;4;5,52;00015;N
01;01;4903-325;BATERIA 180 +I;14/05/2009;91;000429;1;1;15;01;16;4;164,06;00005;N
01;01;4928-110757;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,436;00035;N
01;01;4928-110758;TORICA AIRE ACONDICONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,898;00040;N
01;01;4928-110759;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,992;00045;N
01;01;4928-110760;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,488;00050;N
01;01;4928-110761;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,992;00055;N
01;01;4928-110762;TORICA AIRE ACONDICIONADO;14/05/2009;91;000427;20;20;40;01;16;4;0,59;00060;N
01;01;4928-111050;JUNTA BRIDA COMP 20X27X3.5;14/05/2009;91;000427;6;6;40;01;16;4;1,57;00065;N
01;01;RP140W53;ACEITE MOTO SINTETICO 2T;14/05/2009;91;000430;50;50;0;01;16;4;0,77;00005;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;14/05/2009;92;000139;10;10;0;;;;1,5;00005;N
01;01;2X35;TORICA NITRILO;15/05/2009;91;000431;4;4;15;01;16;4;0,7;00005;N
01;01;4795-1580K7;CORREA;15/05/2009;91;000432;1;1;0;01;16;4;16,25;00005;N
01;01;4903-CA522IR;ALTERNADOR;15/05/2009;91;000432;1;1;0;01;16;4;133,22;00010;N
01;01;4903-CA522IRC;CASCO;15/05/2009;91;000432;1;1;0;01;16;4;12;00015;N
01;01;RP343G30;ACEITE HIDRAULICO EP 68;15/05/2009;91;000433;20;20;20;01;16;4;2,55;00005;N
01;01;2.62X26.64;TORICA NITRILO;15/05/2009;91;000433;2;2;20;01;16;4;1;00010;N
01;01;2.62X20.63;TORICA NITRILO;15/05/2009;91;000433;2;2;20;01;16;4;1,05177;00015;N
01;01;2.62X23.47;TORICA NITRILO;15/05/2009;91;000433;2;2;20;01;16;4;0,96162;00020;N
01;01;4903-631/6;PULSADOR FAE 6316;15/05/2009;91;000434;3;3;0;01;16;4;3,6;00005;N
01;01;4903-438;CONMUTADOR;15/05/2009;91;000434;3;3;0;01;16;4;14,5;00010;N
01;01;4903-376;INTERRUPTOR REFORZADO;15/05/2009;91;000434;1;1;0;01;16;4;14,3;00015;N
01;01;4903-020346;RELEX CONMUTADOR 12V 87A;15/05/2009;91;000434;3;3;0;01;16;4;1,93;00020;N
01;01;4903-43026;RELE TRABAJO 24V 20A 5 PATILLAS 4RA940010;15/05/2009;91;000434;1;1;0;01;16;4;2,7;00025;N
01;01;4922-119024;CARGADOR BAJA R12/134A 1/4;15/05/2009;91;000434;2;2;0;01;16;4;4,8;00030;N
01;01;4922-119023;CARGADOR ALTA R12/134 A 1/4;15/05/2009;91;000434;2;2;0;01;16;4;4,5;00035;N
01;01;4922-119027;VALVULA DE LLENADO 90º;15/05/2009;91;000434;2;2;0;01;16;4;9,75;00040;N
01;01;4922-119025;VALVULA DE LLENADO 90º;15/05/2009;91;000434;2;2;0;01;16;4;9,75;00045;N
01;01;4903-84035;PORTA RELES 9 CONEXIONES;15/05/2009;91;000434;2;2;0;01;16;4;1;00050;N
01;01;CINTA-1;CINTA AISLANTE 19 X 25;15/05/2009;91;000434;3;3;0;01;16;4;0,43;00055;N
01;01;1852-3760;CONS. LATIGUILLO A/ACONDICIONADO 2.20;15/05/2009;91;000434;1;1;0;01;16;4;27,6;00060;N
01;01;691-06-06;CODO MACHO-H.LOCA BSP;18/05/2009;91;000435;1;1;20;01;16;4;5,91;00005;N
01;01;28611-16-16;BRIDA RECTA 6000 PSI;18/05/2009;92;000140;2;2;15;;;;19,34;00005;N
01;01;9900-16;CASQUILLO R9 1";18/05/2009;92;000140;2;2;0;;;;5,82;00010;N
01;01;4250-16;MANGUERA R12 1";18/05/2009;92;000140;1,45;1,45;15;;;;35,71;00015;N
01;01;3.53X32.92;TORICA NITRILO;18/05/2009;92;000140;2;2;15;;;;2,2538;00020;N
01;01;4738-IF0305;FILTRO GASOIL;18/05/2009;93;000073;1;1;20;01;16;4;28,5;00005;N
01;01;4738-BT7237MPG;FILTRO HIDRAULICO S0620R;18/05/2009;93;000073;1;1;20;01;16;4;16,14;00010;N
01;01;4738-PF7899;FILTRO GASOIL                IF0930;18/05/2009;93;000073;1;1;20;01;16;4;31,5;00015;N
01;01;4738-PF7900;FILTRO GASOIL                  IF0931;18/05/2009;93;000073;1;1;20;01;16;4;38,1;00020;N
01;01;4738-P7321;FILTRO ACEITE MOTOR          IO0929;18/05/2009;93;000073;1;1;20;01;16;4;37,25;00025;N
01;01;4207-12-175X30;TORNILLO ACERO ALLEN;19/05/2009;91;000436;16;16;15;01;16;4;0,21;00005;N
01;01;2.5X7;TORICA NITRILO;19/05/2009;92;000141;4;4;15;;;;0,7;00005;N
01;01;3X47;TORICA NITRILO;19/05/2009;91;000437;1;1;20;01;16;4;1,5;00005;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;19/05/2009;91;000439;5;5;20;01;16;4;3,74;00005;N
01;01;2813581;RADIADOR;19/05/2009;93;000074;1;1;0;01;16;4;4655,11;00005;N
01;01;3B4510;ARANDELA GROWER 5/8";19/05/2009;92;000142;8;8;20;;;;0,64909;00005;N
01;01;7622-06-06;ENCHUFE RAPIDO PARTE MACHO 3/8;19/05/2009;92;000142;1;1;20;;;;6,51;00010;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;19/05/2009;92;000142;1;1;20;;;;0,2;00015;N
01;01;3511-12;MANGUERA R2AT 3/4;19/05/2009;92;000143;2,45;2,45;0;;;;15;00005;N
01;01;21513-12-30;ESPIGA RECTA T.L S.LIGERA 3/4;19/05/2009;92;000143;1;1;0;;;;4,187;00010;N
01;01;21593-12-30;ESPIGA 90ºT.L.S.LIGERA3/4;19/05/2009;92;000143;1;1;0;;;;7,97;00015;N
01;01;3300-12;CASQUILLO R1AT 3/4;19/05/2009;92;000143;2;2;0;;;;2,13;00020;N
01;01;2230-08;MANGUERA R1AT 1/2;19/05/2009;91;000440;0,45;0,45;15;01;16;4;7,69;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;19/05/2009;91;000440;2;2;15;01;16;4;1,26;00010;N
01;01;4900;.;19/05/2009;91;000440;1;1;15;01;16;4;3;00015;N
01;01;4929-408964700NX;BOMBA DE AGUA;20/05/2009;93;000075;1;1;10;01;16;4;206,8;00005;N
01;01;4900;CORE;20/05/2009;93;000075;1;1;0;01;16;4;25;00010;N
01;01;11110-10-26;MACHO METRICO S.LIGERA 5/8;20/05/2009;91;000441;4;4;15;01;16;4;2,66;00005;N
01;01;500-10;CASQUILLO TEFLON 5/8;20/05/2009;91;000441;4;4;15;01;16;4;1,2;00010;N
01;01;2900-10;MANGUERA TELON LISO 5/8;20/05/2009;91;000441;0,6;0,6;15;01;16;4;23,44;00015;N
01;01;3511-08;MANGUERA R2AT 1/2;20/05/2009;91;000442;4,62;4,62;15;01;16;4;9,91;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;20/05/2009;91;000442;6;6;15;01;16;4;1,16;00010;N
01;01;22511-08-10;ESPIGA RECTA T.L. JIC 1/2-5/8;20/05/2009;91;000442;4;4;15;01;16;4;1,97;00015;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;20/05/2009;91;000442;2;2;15;01;16;4;1,62;00020;N
01;01;704-G-8-10;MACHO BSP A JIC;20/05/2009;91;000442;1;1;15;01;16;4;3,56;00025;N
01;01;22443-12-12;ESPIGA 45º T.L. ORFS 3/4;20/05/2009;91;000443;1;1;20;01;16;4;11,89;00005;N
01;01;435.503;JUNTA SIMETRICA  10X16X5;20/05/2009;91;000444;3;3;15;01;16;4;8,592;00005;N
01;01;4922-015506M;COMPRESOR SD7H15 POLI V/O;20/05/2009;91;000445;1;1;40;01;16;4;335;00005;N
01;01;4738-B96;FILTRO ACEITE MOTOR;20/05/2009;93;000076;1;1;20;01;16;4;16,5;00005;N
01;01;4738-BW5076;FILTRO AGUA;20/05/2009;93;000076;1;1;20;01;16;4;23,4;00010;N
01;01;4738-BF1212;FILTRO SEPARADOR AGUA;20/05/2009;93;000076;1;1;20;01;16;4;15,12;00015;N
01;01;4903-096;BATERIA 70 AH +D;20/05/2009;91;000446;1;1;0;01;16;4;43;00005;N
01;01;4903-907151;BORNA BATERIA POSITIVO;20/05/2009;91;000446;3;3;0;01;16;4;2,4;00010;N
01;01;4903-907152;BORNA BATERIA NEGATIVO;20/05/2009;91;000446;3;3;0;01;16;4;2,4;00015;N
01;01;4915-502-135-1;BRIDA NYLON 3,5 X 280;20/05/2009;91;000446;100;100;0;01;16;4;0,09;00020;N
01;01;4903-3654;CASQUILLO;20/05/2009;91;000447;1;1;0;01;16;4;1,47;00005;N
01;01;4903-2000301041;CASQUILLO;20/05/2009;91;000447;1;1;0;01;16;4;2;00010;N
01;01;4903-2006209423;CONJUNTO PIñON;20/05/2009;91;000447;1;1;0;01;16;4;53,68;00015;N
01;01;V45202002400;CUCHILLA PALA;20/05/2009;93;000077;1;1;0;01;16;4;278,72;00005;N
01;01;S45202002400;SUBCUCHILLA PALA;20/05/2009;93;000077;1;1;0;01;16;4;290,33;00010;N
01;01;PB-324;TORNILLO CUCHILLA 3/4" UNC-10X2-1/2;20/05/2009;93;000077;8;8;0;01;16;4;1,24;00015;N
01;01;NP-190;TUERCA EXAGONAL 3/4" UNC-10;20/05/2009;93;000077;8;8;0;01;16;4;0,88;00020;N
01;01;RP037M16;ACEITE MOTOR 15W40  20 L.;20/05/2009;91;000448;1;1;20;01;16;4;69,12;00005;N
01;01;RP343G16;ACEITE HIDRAULICO EP 68 (20 L.);20/05/2009;91;000448;1;1;20;01;16;4;41,145;00010;N
01;01;3300-06;CASQUILLO R1AT R2AT;21/05/2009;91;000449;2;2;20;01;16;4;0,82;00005;N
01;01;2230-06;MANGUERA R1AT 3/8;21/05/2009;91;000449;0,25;0,25;20;01;16;4;6,7;00010;N
01;01;11110-06-18;MACHO METRICO S.LIGERA 3/8;21/05/2009;91;000449;2;2;20;01;16;4;1,22;00015;N
01;01;4900;ABONO;30/04/2009;91;000450;-1;-1;15;01;16;4;48,95;00005;N
01;01;4903-57524;BATERIA 75 AH +D;03/03/2009;91;000451;1;1;0;01;16;4;50,3;00005;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;03/03/2009;91;000451;10;10;0;01;16;4;2,99;00010;N
01;01;10510-08-08;ESPIGA RECTA BSP 1/2-1/2;11/03/2009;91;000452;2;2;15;01;16;4;2,15;00005;N
01;01;3511-08;MANGUERA R2AT 1/2;11/03/2009;91;000452;0,94;0,94;15;01;16;4;8,11;00010;N
01;01;3300-08;CASQUILLO R1AT 1/2;11/03/2009;91;000452;2;2;15;01;16;4;1,15;00015;N
01;01;3511-12;MANGUERA R2AT 3/4;11/03/2009;91;000452;0,4;0,4;15;01;16;4;14,15;00020;N
01;01;4900;MANO OBRA;11/03/2009;91;000452;2;2;15;01;16;4;5;00025;N
01;01;3300-12;CASQUILLO R1AT 3/4;11/03/2009;91;000452;2;2;15;01;16;4;2,45;00030;N
01;01;22493-16-16;ESPIGA 90º T.L. ORFS 1";14/04/2009;91;000453;1;1;0;01;16;4;16,16;00005;N
01;01;200-16;CASQUILLO R2A 1";14/04/2009;91;000453;1;1;0;01;16;4;4,21;00010;N
01;01;21613-16-42;ESPIGA RECTA T.L. S.PESADA 1";27/04/2009;91;000454;1;1;15;01;16;4;6,93;00005;N
01;01;21693-16-42;ESPIGA 90º T.L.S.PESADA 1";27/04/2009;91;000454;2;2;15;01;16;4;16,26;00010;N
01;01;9900-16;CASQUILLO R9 1";27/04/2009;91;000454;3;3;15;01;16;4;5,82;00015;N
01;01;4250-16;MANGUERA R12 1";27/04/2009;91;000454;1,6;1,6;15;01;16;4;35,71;00020;N
01;01;22511-08-08;ESPIGA RECTA T.L. JIC 1/2;22/05/2009;92;000145;2;2;15;;;;2,26;00005;N
01;01;22541-08-08;ESPIGA 45º T.L. JIC 1/2;22/05/2009;92;000145;1;1;15;;;;4,01;00010;N
01;01;22591-08-08;ESPIGA RECTA TL JIC 1/2-1/2;22/05/2009;92;000145;1;1;15;;;;4,15;00015;N
01;01;3511-08;MANGUERA R2AT 1/2;22/05/2009;92;000145;0,6;0,6;15;;;;9,91;00020;N
01;01;3300-08;CASQUILLO R1AT 1/2;22/05/2009;92;000145;2;2;15;;;;1,28;00025;N
01;01;1.5X12;TORICA NITRILO;22/05/2009;91;000455;2;2;20;01;16;4;0,92556;00005;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;22/05/2009;91;000456;1;1;15;01;16;4;1,98;00005;N
01;01;20591-05-06;ESPIGA 90º T.L BSP 5/16;22/05/2009;91;000456;1;1;15;01;16;4;3,31;00010;N
01;01;3511-05;MANGUERA R2AT 5/16;22/05/2009;91;000456;0,34;0,34;15;01;16;4;7,14;00015;N
01;01;3300-05;CASQUILLO R1AT 5/16;22/05/2009;91;000456;2;2;15;01;16;4;1,06;00020;N
01;01;4738-BW5141;FILTRO AGUA                20532237;22/05/2009;92;000146;1;1;20;;;;20,79;00005;N
01;01;4929-3037425;CORREA;25/05/2009;93;000078;1;1;10;01;16;4;46,38;00005;N
01;01;4736-B085056;FILTRO AIRE;25/05/2009;93;000079;2;2;20;01;16;4;75;00005;N
01;01;12510-08-08;ESPIGA RECTA JIC 1/2;25/05/2009;91;000458;1;1;20;01;16;4;2,9;00005;N
01;01;22511-08-08;ESPIGA RECTA T.L. JIC 1/2;25/05/2009;91;000458;1;1;20;01;16;4;3,1;00010;N
01;01;4908-639-12-20;ABRAZADERA ZEBRA NIROSTA 12 MM.;25/05/2009;91;000458;2;2;20;01;16;4;0,63106;00015;N
01;01;3X24;TORICA NITRILO;25/05/2009;91;000459;5;5;15;01;16;4;1,1;00005;N
01;01;597-18-18;ARANDELA METAL GOMA M-18;25/05/2009;92;000147;6;6;15;;;;0,46;00005;N
01;01;597-22-22;ARANDELA METAL GOMA M-22;25/05/2009;92;000147;6;6;15;;;;0,5;00010;N
01;01;09NRA4F/4;ENCHUFE RAPIDO ROSCA HEMBRA 1/4;25/05/2009;91;000460;2;2;20;01;16;4;8,74;00005;N
01;01;639-04-04;ADAPTADOR MACHO-MACHO 1/4;25/05/2009;91;000460;2;2;20;01;16;4;0,85;00010;N
01;01;21513-08-22;ESPIGA RECTA T.L S.LIGERA 1/2;25/05/2009;91;000460;2;2;20;01;16;4;1,56;00015;N
01;01;697-4-4;ARANDELA METAL GOMA 1/4;25/05/2009;91;000460;4;4;20;01;16;4;0,23;00020;N
01;01;4900;MECANIZADO DE RACOR;25/05/2009;91;000460;1;1;0;01;16;4;10;00025;N
01;01;2.5X11;TORICA NITRILO;26/05/2009;91;000461;1;1;20;01;16;4;0,99;00005;N
01;01;2.62X10.77;TORICA NITRILO;26/05/2009;91;000461;1;1;20;01;16;4;1;00010;N
01;01;3511-08;MANGUERA R2AT 1/2;26/05/2009;91;000462;1,8;1,8;15;01;16;4;9,91;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;26/05/2009;91;000462;6;6;15;01;16;4;1,16;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;26/05/2009;91;000462;6;6;15;01;16;4;1,62;00015;N
01;01;2230-04;MANGUERA R1AT 1/4;26/05/2009;91;000463;1,8;1,8;20;01;16;4;5,47;00005;N
01;01;3300-04;CASQUILLO R1AT 1/4;26/05/2009;91;000463;2;2;20;01;16;4;0,61;00010;N
01;01;21593-04-12;ESPIGA 90º T.L.S.LIGERA 1/4;26/05/2009;91;000463;2;2;20;01;16;4;3,71;00015;N
01;01;10510-06-06;ESPIGA RECTA BSP 3/8;26/05/2009;91;000464;1;1;20;01;16;4;1,41;00005;N
01;01;20591-06-06;ESPIGA 90º T.L. BSP 3/8;26/05/2009;91;000464;1;1;20;01;16;4;2,55;00010;N
01;01;3300-06;CASQUILLO R1AT R2AT;26/05/2009;91;000464;2;2;20;01;16;4;0,79;00015;N
01;01;3511-06;MANGUERA R2AT 3/8;26/05/2009;91;000464;0,81;0,81;20;01;16;4;8,35;00020;N
01;01;29910-04-12;ORIENTABLE 1/4;26/05/2009;91;000465;2;2;15;01;16;4;3;00005;N
01;01;3300-04;CASQUILLO R1AT 1/4;26/05/2009;91;000465;2;2;15;01;16;4;0,61;00010;N
01;01;3511-04;MANGUERA R2AT 1/4;26/05/2009;91;000465;0,57;0,57;15;01;16;4;6,8;00015;N
01;01;1860-12-16;ARANDELA DE COBRE;26/05/2009;91;000465;6;6;15;01;16;4;0,15025;00020;N
01;01;09NRA4M/4;ENCHUFE RAPIDO ROSCA MACHO 1/4;26/05/2009;92;000148;1;1;20;;;;8,74;00005;N
01;01;11110-08-22;MACHO METRICO S.LIGERA 1/2;26/05/2009;92;000148;1;1;20;;;;2,03;00010;N
01;01;4908-639-12-20;ABRAZADERA ZEBRA NIROSTA 12 MM.;26/05/2009;92;000148;6;6;20;;;;0,63106;00015;N
01;01;3511-04;MANGUERA R2AT 1/4;26/05/2009;91;000466;30;30;0;01;16;4;7,2;00005;N
01;01;20511-04-04;ESPIGA RECTA T.L. BSP 1/4;26/05/2009;91;000466;1;1;0;01;16;4;1,9;00010;N
01;01;20511-04-06;ESPIGA RECTA T.L. BSP 1/4;26/05/2009;91;000466;1;1;0;01;16;4;2,48;00015;N
01;01;3300-04;CASQUILLO R1AT 1/4;26/05/2009;91;000466;2;2;0;01;16;4;0,9;00020;N
01;01;21159;TORNILLOS CHAPA DESGASTE DEL 250 Y 501;27/05/2009;91;000467;2;2;15;01;16;4;12,42;00005;N
01;01;1871-24;ARANDELAS PLANAS DE 24 MM.;27/05/2009;91;000467;2;2;15;01;16;4;0,65;00010;N
01;01;3000-155;CASQUILLO CAMPANA;27/05/2009;91;000468;2;2;0;01;16;4;0,6;00005;N
01;01;3000-165;CASQUILLO CAMPANA;27/05/2009;91;000468;2;2;0;01;16;4;0,5;00010;N
